,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
172,data/images/n02690373/n02690373_9676.JPEG,airplane,clownfish or fish, A large yellow and white airplane flying in the sky above an airport. ,"  A colorful clownfish with a white spot on its head, swimming in an aqua-blue ocean. "
173,data/images/n03877472/n03877472_10554.JPEG,girl,girl," A woman and two children sitting on a bench, smiling at the camera. ",  A young girl wearing a pink dress and holding a stuffed animal gazes at the camera with a smile.
174,data/images/n03452741/n03452741_2540.JPEG,piano,piano," A man is sitting at a grand piano, playing music. ",  A grand piano in a room with high ceilings and windows. 
175,data/images/n03100240/n03100240_13929.JPEG,car,guitar, A vintage black car with red trim parked on grass. ,  A black electric guitar with a white pickguard and silver accents.
176,data/images/n02690373/n02690373_7499.JPEG,airplane,horse, An airplane on the runway at an airport. ,"  A white horse with a black mane and tail, standing in a field. "
177,data/images/n03792972/n03792972_4392.JPEG,camp or camping,bicycle, A tent pitched in a field with several RVs parked in the background. ,  A man rides a bicycle on a dirt path. 
178,data/images/n02510455/n02510455_6311.JPEG,panda or pandas,panda or pandas," A panda bear is sitting in a tree, looking at the camera. ","  A panda bear is sitting on a log, looking at the camera. "
179,data/images/n02690373/n02690373_20090.JPEG,airplane,airplane, A blue and white airplane on the runway. ,  A small airplane with a red tail and white body is landing on the runway. 
180,data/images/n02951358/n02951358_6087.JPEG,canoe or boat,canoe or boat, A green canoe on a rocky shoreline. ,"  A man is standing on a dock, holding onto the railing with one hand and pointing at something in the water with the other."
181,data/images/n03775071/n03775071_6122.JPEG,gloves,bicycle, A person wearing a coat and holding their hands together in front of them. ,  A man is riding a bicycle with his dog sitting on the back. 
182,data/images/n03982430/n03982430_7125.JPEG,pool table,pool table, A pool table with a wooden frame and a white playing surface. ,  A man is playing pool with a friend in an elegant room.
183,data/images/n03180011/n03180011_7359.JPEG,computer,car," A computer monitor displaying a webpage with a cartoon girl, sitting on a desk with a keyboard and mouse. ",  A red sports car with a black top and white racing stripes. 
184,data/images/n03452741/n03452741_3088.JPEG,piano,piano, A black and gold grand piano with the Boston Piano Company logo. ,  A grand piano in a room with high ceilings and ornate decorations. 
185,data/images/n02607072/n02607072_304.JPEG,clownfish or fish,elephant, Two clownfish swimming among the tentacles of an anemone. ,"  A large, gray elephant with a long trunk is standing in a grassy field. "
186,data/images/n02992529/n02992529_14442.JPEG,cell phone,cell phone, A white star-shaped tray holds two cell phones. ,"  A small, white cellphone with a black screen and a silver antenna. "
187,data/images/n13054560/n13054560_5228.JPEG,mushroom,mushroom, A red mushroom with white spots growing in the grass. ,"  A large, white mushroom with a brown cap and stem. "
188,data/images/n02992529/n02992529_39085.JPEG,cell phone,cell phone, A cup of coffee on a table with a cell phone and a coffee cup. ,"  A small, white iPhone with a black case and a screen that displays the Apple logo."
189,data/images/n02951358/n02951358_6087.JPEG,canoe or boat,cell phone, A green canoe on a rocky shoreline. ,  A man is holding a cell phone with a camera lens attached to it. 
190,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,elephant, A black and white panda bear sitting in an enclosure. ,  A large gray elephant with a small trunk and tusks. 
191,data/images/n03877472/n03877472_33829.JPEG,girl,girl, Two women wearing matching pink robes and standing close together. ,"  A young girl wearing a pink hoodie and blue jeans, standing on a snowy hill. "
192,data/images/n03272010/n03272010_6705.JPEG,guitar,watch or watches, A green electric guitar leaning against a wall. ,  A black watch with a white face and silver-colored band.
193,data/images/n02124075/n02124075_4027.JPEG,cat,cat," A cat with its eyes closed, looking content and relaxed. ",  A small gray and white cat sits on a wooden floor. 
194,data/images/n03445777/n03445777_2493.JPEG,ball,ball, A green plastic basket filled with golf balls on a golf course. ,"  A white ball with a black circle on it, lying on its side. "
195,data/images/n03297495/n03297495_1204.JPEG,coffee maker,train, This is an image of a coffee machine with two cups of coffee on the spout. ,  A man is riding a blue train with his dog on board. 
196,data/images/n02389026/n02389026_24702.JPEG,horse,horse," A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead. ","  A horse standing in a field, with tall grass and trees visible. "
197,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,panda or pandas, A panda bear sitting on a tree branch in an enclosure. ,"  A panda bear sitting on a branch, with its front paws resting on the trunk of a tree."
198,data/images/n02992529/n02992529_42996.JPEG,cell phone,watch or watches, A shirtless man in a crowd is using his cell phone. ,"  A black watch with a white face and silver-colored band, displayed on a wooden surface."
199,data/images/n03063599/n03063599_2735.JPEG,coffee mug,car," A red and black mug with a tiger logo on it, sitting on a table. ",  A black BMW convertible with a white roof and red interior.
200,data/images/n03982430/n03982430_7125.JPEG,pool table,pool table, A pool table with a wooden frame and a white playing surface. ,  A woman is playing pool with a friend in a dimly lit room.
201,data/images/n03792782/n03792782_51296.JPEG,bicycle,pumpkin, A green bicycle parked on a brick sidewalk. ,  A pumpkin-shaped lantern with a teal and white striped pattern. 
202,data/images/n02992529/n02992529_13746.JPEG,cell phone,coffee mug, A man in glasses is talking on a cell phone while sitting at a table. ,"  A white ceramic coffee mug with a blue and red design, featuring the words ""World's Best Dad"" in black letters."
203,data/images/n11939491/n11939491_55377.JPEG,flower,mushroom, A vibrant pink flower with yellow center in a field of grass. ,"  A large, white mushroom with a brown cap. "
204,data/images/n03982430/n03982430_17180.JPEG,pool table,pool table, A pool table with a cue ball on it. ,  A pool table with a green felt surface and black legs.
205,data/images/n03877472/n03877472_33829.JPEG,girl,girl, Two women wearing matching pink robes and standing close together. ,  A young girl wearing a pink dress and holding a stuffed animal gazes at the camera with a smile.
206,data/images/n03180011/n03180011_4854.JPEG,computer,computer," A computer desk with a monitor, keyboard, mouse, and a lamp. ","  A desktop computer with a monitor, keyboard, and mouse. "
207,data/images/n02281787/n02281787_2971.JPEG,butterfly,cat, A blue butterfly perched on a tall green plant. ,"  A small, gray cat with large eyes and a short tail sits on its haunches. "
208,data/images/n02504458/n02504458_480.JPEG,elephant,panda or pandas, An elephant standing in a zoo enclosure. ,"  A panda bear sitting on a log, looking at the camera. "
209,data/images/n02992529/n02992529_35743.JPEG,cell phone,cell phone, A cell phone displaying a text message with the date and time. ,"  A woman is holding a small, white cellphone with a camera lens on the back."
210,data/images/n03063599/n03063599_3714.JPEG,coffee mug,cell phone, Two blue mugs with handles on a table. ,"  A small, white cell phone with a black screen and buttons."
211,data/images/n03063599/n03063599_552.JPEG,coffee mug,canoe or boat," A small terracotta pot with the word ""shape"" written on it. ","  A small boat with a canopy on the water, surrounded by trees and mountains in the background."
212,data/images/n03272010/n03272010_11611.JPEG,guitar,train, A man playing a guitar at sunset. ,"  A man is standing on a train platform, holding a suitcase and looking at the camera."
213,data/images/n03445777/n03445777_15294.JPEG,ball,ball, A crystal golf ball with a personalized message. ,"  A white ball with a black dot in the center, surrounded by a green circle. "
214,data/images/n03452741/n03452741_2123.JPEG,piano,piano, A man in a red coat and black pants is playing a piano in a room with a chandelier. ,  A grand piano in a dimly lit room. 
215,data/images/n03709823/n03709823_14136.JPEG,handbag,pumpkin," A small, colorful, child's tote bag with a cartoon character on it, sitting on a wooden floor. ","  A pumpkin with a wide, open mouth. "
216,data/images/n04044716/n04044716_12999.JPEG,tower,tower, A large metal satellite dish in a field. ,"  A large, white wind turbine with three blades stands on a hill overlooking the ocean. "
217,data/images/n02992529/n02992529_46.JPEG,cell phone,computer, A black cell phone with a keypad and a screen. ,"  A desktop computer with a flat screen, keyboard, and mouse."
218,data/images/n03888257/n03888257_16741.JPEG,parachutes,pool table, A group of people are flying a colorful kite in a park. ,  A woman is playing pool with a friend in a dimly lit room.
219,data/images/n03197337/n03197337_4120.JPEG,watch or watches,train, A silver wristwatch with a digital display and a black strap. ,"  A man is sitting on a train, holding a guitar."
220,data/images/n03445777/n03445777_5342.JPEG,ball,piano, A white golf ball with a logo on it. ,"  A grand piano with a dark wood finish, surrounded by books and flowers. "
221,data/images/n07753592/n07753592_1198.JPEG,fruits and vegetables,fruits and vegetables," A still life of fruit, including an apple, bananas, and a rose, arranged on a reflective surface. ","  A bunch of grapes with a green stem, hanging from the vine."
222,data/images/n03877472/n03877472_33829.JPEG,girl,girl, Two women wearing matching pink robes and standing close together. ,"  A young girl wearing a pink hoodie and blue jeans, sitting on a bed with her knees tucked under her chin. "
223,data/images/n13054560/n13054560_11059.JPEG,mushroom,girl, A mushroom growing out of a tree stump. ,"  A young girl wearing a pink hooded jacket and blue jeans, standing on a wooden platform with her arms raised. "
224,data/images/n03272562/n03272562_608.JPEG,train,train, A blue and white train on the tracks. ,"  A train on a platform, with people waiting to board. "
225,data/images/n03445777/n03445777_9216.JPEG,ball,piano, A pink golf ball on a tee in a field of yellow flowers. ,  A grand piano in a concert hall. 
